86,47123
86,32566
86,23115
86,22950
86,17706
87,16797
87,39947
87,31748
87,44119
87,38770
87,49279
87,2707
87,45312
87,40338
87,46881
87,6128
87,13637
87,4105
87,46052
87,8538
88,21616
88,19511
88,47626
88,35628
88,18523
88,24852
88,2067
88,21137
88,43961
88,7485
88,9366
88,47766
88,30442
88,49131
88,46654
88,27690
88,27548
88,1158
88,26252
88,49683
88,15649
88,38400
88,28993
89,17794
89,20600
89,5876
89,37011
89,26648
90,42265
90,33043
90,890
90,44449
90,12797
91,5825
91,44303
91,48784
91,23293
91,42813
91,6218
92,44116
92,21903
92,4793
92,39121
92,29742
92,18288
92,45633
92,2929
92,1376
92,35503
92,14332
92,35704
92,14540
92,25230
92,48385
92,35561
92,1392
92,1374
92,39928
92,21137
92,24852
92,26604
92,49235
92,44375
92,5646
93,13194
93,47226
93,28454
93,33671
93,39620
93,23909
93,39581
93,27323
93,42677
93,4966
93,39408
93,13176
93,29487
93,25727
94,35221
94,16521
94,11520
94,17948
95,9337
95,10121
95,37630
95,22035
95,20379
95,39928
95,12395
95,21137
95,10849
95,47766
95,48464
95,49683
95,48287
95,37158
97,4366
97,17600
97,12276
97,30949
97,46175
97,36772
97,30850
97,44116
97,25451
97,2275
97,28465
97,10761
97,19019
97,33439
97,34565
97,35134
97,38782
97,38090
97,33184
97,1136
97,37460
97,28515
97,4006
97,37867
97,41973
97,27177
97,29963
99,46584
99,38200
99,13991
99,8025
99,32105
99,35176
99,12157
100,19660
100,196
101,6249
101,1408
101,5729
101,9138
101,16570
101,4472
101,21616
101,44926
101,47852
101,3561
101,37825
101,47626
102,29487
102,44625
102,27966
102,24830
102,27104
102,39001
102,19446
102,44570
102,26410
102,37462
103,30850
103,5794
103,1695
103,40386
104,28745
104,22124
104,26604
104,5212
105,1194
105,12276
105,13176
105,27423
105,17600
105,4920
105,28204
105,26790
105,27690
105,42443
105,4210
105,11712
106,4210
106,11210
106,2839
106,19836
106,49505
106,27288
106,23011
106,37449
106,47144
106,22620
106,24184
106,18019
106,19539
106,14168
106,16177
106,21938
106,44455
106,16370
106,27509
106,42548
106,30958
106,4497
106,12945
106,39335
106,46167
106,30413
106,31562
106,38819
106,20114
106,34092
106,5048
106,26179
106,14936
106,5672
107,35535
107,31577
107,47783
107,30391
107,43394
107,16953
107,11513
108,36011
108,21847
108,14872
108,42075
108,38381
108,7751
108,42383
108,5212
108,13708
109,36217
109,8195
109,25146
109,7948
109,4715
109,10616
109,49478
109,18848
109,26165
109,14131
109,19076
109,35871
109,49056
109,31555
109,22894
109,37751
109,42240
109,15452
109,33651
109,36066
109,40310
110,5876
110,35951
110,9450
110,26216
110,21405
110,24852
110,6873
110,34969
110,20114
110,23689
111,16797
111,20574
111,17461
111,15429
111,49683
113,46654
113,35503
113,27171
113,21903
113,19706
113,8193
113,46313
114,24954
114,1688
114,37371
114,5782
114,1263
114,23763
114,24385
114,4495
114,31164
114,31766
115,45504
115,35003
115,48657
115,23955
115,22920
115,23375
115,39636
115,48590
115,37358
115,1186
115,40332
115,49199
116,27104
116,42342
117,2078
117,27756
117,44987
117,27323
117,49465
117,35898
117,40593
117,39481
117,11132
117,20119
117,14947
117,21283
117,31660
117,33351
117,44603
118,8571
118,21292
118,32303
118,16283
119,18908
119,22395
119,23400
119,17206
119,44142
119,29987
119,31506
119,28425
119,12572
120,40545
120,26604
120,28204
120,41273
120,48205
120,42834
120,31323
120,1503
120,46703
120,5068
120,28156
120,26689
120,33120
120,19061
120,39037
120,11022
121,42493
121,13372
121,3696
121,48532
121,38579
122,17794
122,18644
123,44632
123,9839
123,22035
123,16825
123,48246
123,14917
123,46823
123,6692
123,8859
123,37464
123,26604
123,19048
123,49273
123,43908
123,37646
123,28123
123,44683
123,36010
124,44570
124,24630
124,28527
124,21405
124,4853
124,26698
124,11513
124,28990
125,6656
125,22035
125,30489
125,36550
125,17835
125,22963
125,13176
125,49215
125,26282
125,49235
125,43961
125,44359
125,11068
125,43249
125,39619
125,29987
125,17948
125,20549
125,49175
125,35750
125,21777
125,17807
125,23074
125,2002
125,36735
125,1463
126,14650
126,6104
126,7054
126,25890
126,47209
126,24866
127,16797
127,9076
127,23549
127,37052
127,4313
127,25197
127,7644
127,47357
127,45064
127,9515
127,15902
127,39938
128,4421
128,18770
128,24184
128,13176
128,42265
128,16249
128,28278
128,7010
128,41290
128,39984
129,13176
129,35628
129,33454
129,15649
129,26634
129,13198
129,41950
129,24850
129,17471
129,5194
129,38995
129,7067
129,31073
129,47509
129,14715
129,10017
129,43338
129,27845
130,39218
130,4276
130,14357
130,18376
130,24852
130,33232
130,12496
130,8309
130,19057
130,44449
130,34358
130,9436
130,35221
130,3583
131,5876
131,24964
131,31717
131,34126
131,39984
131,45007
131,20869
131,22935
131,26937
131,21174
131,40706
131,21405
131,39475
131,5588
131,42768
131,4544
131,28826
131,29506
132,36640
132,17980
132,8239
132,17830
132,39871
132,19677
132,43295
132,48057
132,33156
132,11447
132,25533
133,48679
133,18670
134,43961
134,17316
134,14852
134,30696
134,169
134,36076
134,30169
134,42460
134,48423
134,45763
134,28156
134,8638
134,5547
134,17029
134,9018
134,25952
134,41970
135,25513
135,40709
135,47866
135,13870
135,21903
135,43513
135,31778
135,16900
135,45951
135,49227
136,47766
136,18465
136,29926
136,11005
138,24363
138,29625
138,22935
138,15995
138,38890
138,28432
139,14678
139,19678
139,22935
139,21903
139,33731
139,2386
140,4516
140,2712
140,44560
140,35042
140,7898
140,43154
140,32655
140,18721
140,22618
141,21131
141,16696
141,43616
141,42972
141,6991
141,1694
141,36316
141,23909
141,34185
141,43693
141,32650
141,30913
141,13641
141,13627
141,10957
142,19348
142,15979
142,20269
142,24186
142,32638
142,46222
142,46261
143,47626
143,15386
143,24852
143,4605
143,8518
143,49098
143,34067
143,36070
143,3148
143,15902
143,45066
143,18498
143,22866
143,24838
143,47185
143,13802
143,12218
143,43183
143,26040
143,46844
143,42352
143,37611
143,14850
143,29529
143,277
144,45437
144,35921
144,43394
144,12384
144,1503
144,24799
144,22474
144,8424
144,46069
144,26047
144,45948
144,19448
144,17794
144,7948
145,31651
145,35898
145,26348
146,12078
146,13575
146,43352
146,21288
146,32303
146,26348
146,41400
146,30591
146,19660
146,16797
146,37710
146,13914
146,24135
147,432
147,26346
147,21938
147,24184
147,4605
147,5605
147,23537
147,12838
147,17794
147,31433
147,31553
147,1360
148,38650
148,25659
148,35951
148,34197
148,11712
148,26940
148,48364
148,21903
148,14881
148,34720
148,1158
148,26606
148,47209
148,21614
149,15383
149,33129
149,2390
150,14127
150,45645
150,21506
151,46931
151,26152
151,48697
151,30486
152,13176
152,6184
152,5161
152,4557
152,40969
153,26620
153,12576
153,40632
153,40599
153,47717
153,33716
153,48493
153,19448
153,23765
154,30489
154,25246
154,41801
154,11806
155,7308
155,10749
155,19048
155,17619
155,18531
155,27243
156,35383
156,13829
156,42719
156,12276
156,46720
157,42768
157,3494
157,1529
157,37193
157,39275
157,13984
157,43789
158,27966
158,16387
158,15712
158,37022
158,49683
158,24852
158,11422
158,47209
159,21616
159,30391
159,17949
159,5479
160,31915
160,21137
160,24390
160,25477
160,25331
161,40310
161,14464
161,34047
161,32691
161,12276
161,48800
161,48097
161,32141
161,17334
162,17560
162,7503
162,38944
162,47766
162,27104
162,45007
162,32959
162,38666
162,26032
162,35750
162,8955
163,21616
163,16185
163,30391
163,33731
163,39877
163,35715
163,13176
163,27966
163,47888
163,26209
163,29077
163,31640
163,4920
163,19240
163,14211
163,26301
163,11520
163,30252
163,30489
164,40332
164,32689
164,47626
164,28985
164,6779
164,39563
165,10017
165,27521
165,13838
165,22921
165,20178
165,34339
165,47626
165,38647
165,13130
166,6690
166,21524
166,25760
166,13536
166,15805
166,11472
166,19850
166,47734
166,17251
167,10957
167,6623
167,19019
167,32303
168,27344
168,41836
168,20580
168,18366
168,19736
168,38145
169,21903
169,45066
169,25370
169,36777
169,25980
169,8021
169,25020
169,8230
169,6341
171,14645
171,48226
172,18441
172,33279
172,22507
172,651
173,42325
173,14409
173,14833
173,34124
173,17419
173,30169
174,24852
174,44422
174,7503
174,43961
174,28204
174,30884
174,11819
174,32016
174,24964
174,1463
174,27104
174,14332
174,41257
174,19184
175,3025
175,5479
175,24852
175,1516
175,12015
175,44349
175,28934
175,11777
175,32433
175,27966
175,44683
175,46346
175,48720
175,28849
176,5876
176,26497
176,17872
176,4675
176,21267
176,22825
176,41588
176,22935
176,5991
176,8518
177,21903
177,40723
177,27531
177,1158
177,37766
177,48299
177,46802
177,38159
177,35055
177,40311
177,5022
177,19906
177,29987
177,9076
177,43352
177,33731
177,24852
178,49235
178,6369
179,40604
179,31040
179,31242
179,30382
179,31343
179,21616
180,37385
180,27521
180,18234
180,35163
180,31717
180,5876
180,24933
180,17948
180,26604
180,22825
180,13176
180,41960
180,5825
180,21938
180,47209
180,16521
180,7079
181,20995
181,35166
181,8903
181,38456
181,24852
181,7461
181,14084
181,33746
183,4305
183,23789
183,6376
183,49628
183,31215
183,11512
183,49247
184,21962
184,24852
184,45265
184,23405
184,23431
184,16797
184,9710
184,1080
185,23165
185,24964
185,39812
185,11520
185,41556
185,27392
185,20899
185,5134
185,37825
185,37029
186,7781
186,44085
186,20082
186,43692
186,14947
186,41351
186,25830
186,28892
186,20314
187,24852
187,30183
187,41351
187,31869
187,6128
187,34862
187,4595
187,16797
187,5077
187,23687
188,26497
188,38275
188,38419
188,1025
188,48679
188,30305
189,35986
189,18718
189,19660
189,2966
189,19894
190,21903
190,34243
190,16797
190,23543
190,3957
190,48104
190,25659
190,22395
190,23400
190,42768
190,22959
191,24325
191,41391
191,29116
191,12811
191,2178
192,5876
192,49476
192,9598
192,18224
192,36082
192,8174
192,12456
192,15700
192,18413
192,19240
192,29117
192,43295
192,47253
192,5677
192,33527
193,12409
193,45946
193,32028
193,21291
193,3873
193,13176
193,35921
193,36646
193,42001
193,3545
193,49075
193,29594
194,3149
194,13514
194,28012
194,1860
194,45
194,16275
194,3990
194,29252
195,13176
195,3066
195,13629
195,33845
195,36522
195,43955
195,11408
195,9366
195,5746
195,4799
195,39329
195,16797
195,38777
195,49683
195,30103
195,34664
195,22654
195,23734
195,32839
195,31343
195,37985
195,38188
195,33043
195,25753
195,34851
196,13740
196,39561
196,49396
196,32293
196,30774
196,21137
196,24838
196,25931
196,33352
196,4562
197,2994
197,21137
197,45535
197,6347
197,46709
197,19660
197,42585
197,30450
197,3142
197,47630
198,33000
198,32374
198,2421
198,20842
198,24852
198,15740
198,45368
198,21417
198,47893
198,27778
199,1503
199,13070
199,23217
199,13176
199,5077
199,15097
199,1688
200,9434
200,196
200,19660
201,28476
201,40486
201,4605
201,8262
201,39507
201,14499
201,15269
201,27323
202,20406
203,26348
204,45368
204,28682
204,29987
204,39812
204,31343
204,38885
205,25146
205,28836
205,5785
206,47626
206,40174
206,16607
206,39928
206,20142
206,41787
206,20211
207,5385
207,27360
207,22128
207,2408
207,7860
207,44337
208,35350
208,36681
208,32429
208,34503
208,1582
208,28632
208,24852
208,36849
208,45066
208,48395
208,36736
208,3880
208,44926
208,34050
209,39409
209,20842
209,16965
209,8021
209,23001
210,47626
210,5479
210,48679
210,44683
210,29650
210,46969
210,45066
210,27104
210,7948
210,5161
210,41757
210,37067
210,26324
210,39261
210,10286
210,10504
210,86
211,46654
211,16797
212,17122
212,21137
212,40120
212,8953
213,46064
213,27156
213,9390
213,9076
213,46802
213,1158
213,28553
213,21077
213,21903
213,24852
213,26165
213,11941
214,5499
214,8424
214,37053
214,24852
214,21329
214,25093
214,25043
214,25890
214,40545
215,49235
215,37215
216,32850
216,49520
216,26521
216,21137
216,10831
216,8667
216,3849
216,14947
217,11262
217,3142
217,1360
219,13176
219,7987
219,21903
219,43352
220,3919
220,11432
220,14992
221,24010
221,4658
221,39097
221,40699
221,5926
221,39046
221,37797
221,4210
221,32156
222,24852
222,47626
222,35522
222,21903
222,25043
222,8424
222,28204
222,45613
222,14267
222,25146
222,42768
222,49667
222,44765
222,38273
222,31343
222,38012
222,35510
222,46993
223,23240
223,24852
223,44799
223,39604
223,46541
223,40733
223,46172
223,47842
223,19953
223,4895
223,33852
223,15483
223,4674
223,5636
223,29487
223,5450
223,41245
223,5025
223,4605
223,1700
223,307
223,14992
223,26283
223,27147
223,6165
223,1181
223,3999
224,47138
224,148
224,1940
224,49235
224,35003
224,33548
224,14910
224,34
224,45681
224,22620
224,19660
224,43409
224,27244
224,46817
224,12863
224,26767
224,21694
225,1559
225,24852
225,21709
225,24041
225,37646
225,8277
225,33100
225,47087
225,14947
225,36011
225,32655
227,45066
227,9551
227,25919
227,31624
227,32784
227,36070
228,24489
228,30391
228,7577
228,43086
228,36183
228,36406
228,36070
228,21174
228,23054
228,47439
228,45368
228,34217
228,45613
228,890
228,28849
228,49175
228,7628
228,24964
228,41953
228,46206
228,48716
228,8728
228,47209
228,13176
228,19709
228,25122
228,36550
228,16757
228,34224
228,27966
228,29180
229,21108
229,34276
229,27730
229,42495
229,11782
229,41690
229,17821
229,18266
229,25435
229,14579
229,40824
230,46667
230,26384
230,4925
230,41177
230,32689
230,34126
230,36953
231,46666
231,40203
231,45896
231,14464
231,36307
231,44254
231,25830
231,23621
231,14875
231,27845
231,10673
231,26552
231,8572
231,4932
231,8409
231,1197
231,32265
231,44234
231,26824
231,11381
231,21281
231,28569
231,4798
231,29471
232,17835
232,40501
232,13176
232,39534
232,27086
232,44204
232,10132
232,4792
232,7521
232,29558
232,39055
232,29142
232,28745
232,21137
232,17794
232,8193
232,22935
232,37458
232,45633
232,37220
232,22504
232,44293
233,9076
233,43352
233,21288
234,46313
234,33401
234,8424
234,24964
234,39275
234,24489
234,19019
234,2086
234,4208
234,46372
235,10749
235,29447
235,19816
235,12099
235,13176
235,44632
235,10070
235,30233
235,15290
235,25824
235,44090
235,41623
236,44632
236,6218
236,24838
236,44257
236,45645
236,31824
236,25890
236,21616
236,45066
236,41774
236,10132
237,47626
238,9124
238,35503
238,34217
238,23417
239,22959
239,24838
239,37646
239,36764
239,35921
239,41844
239,13740
239,47209
239,48679
239,9339
239,29118
239,35750
239,34126
239,16744
239,5194
239,19382
239,21903
239,27544
240,35121
240,29127
240,27985
240,14129
240,46720
240,18880
240,4889
240,9076
240,2846
240,24010
240,29978
240,39275
240,8639
240,5258
241,47626
241,46979
241,40332
241,39046
241,23623
242,19691
242,16797
242,13176
243,22281
243,37890
243,42450
243,41213
243,37067
243,45200
244,22935
244,35921
244,31506
244,48679
244,8412
244,45066
244,43122
244,19208
244,47209
244,7014
245,32455
245,10509
246,36550
246,5785
246,34557
247,2979
247,30135
247,2969
247,28058
247,16262
247,5801
247,6106
247,31596
247,29683
247,39239
247,4496
247,34688
247,11051
247,4422
247,49185
247,23204
248,7963
248,38508
248,22963
248,21903
248,44359
248,19057
248,30718
248,33911
248,36714
248,9689
248,26476
248,37630
248,21653
248,8021
249,27307
249,13535
249,18908
249,35767
249,42719
249,41950
249,21616
249,14159
249,8955
249,10644
249,7806
249,8021
249,30290
250,17902
250,38775
251,12409
251,21903
251,30391
251,46667
251,23178
251,13176
251,21616
251,8518
251,22935
251,7179
251,7936
251,5876
251,1158
251,5652
251,48679
251,24838
251,26606
251,6160
251,8774
251,44910
251,26369
251,43789
251,31717
251,3464
251,23375
252,11512
252,39984
252,46886
252,39599
252,39190
252,10749
252,14814
252,31717
253,46667
253,25256
253,47868
254,44275
254,27966
254,27695
254,45840
254,4957
254,5077
254,13176
254,17949
254,22035
254,21137
254,26329
254,5134
254,1194
254,40706
254,10753
254,16254
254,44560
254,37766
254,38293
254,5240
254,1408
254,18471
254,32578
254,26790
254,11130
254,48953
254,33731
254,47521
254,7021
254,43904
254,47629
254,35688
255,30945
255,31748
255,16508
255,47479
255,42085
255,34279
255,47565
255,44731
255,34358
255,872
255,29156
255,42345
255,47049
255,23527
255,24852
256,19348
256,47993
256,28842
256,2180
256,44142
256,48174
256,43205
256,43875
256,47888
256,47366
256,47052
256,3808
256,45607
256,16556
256,29821
256,36533
256,43958
258,24852
258,9387
258,22825
258,46969
258,3085
258,16797
258,39275
258,6348
258,27086
258,46676
258,33754
258,18523
258,47029
258,48726
258,45066
259,3957
259,1169
259,43295
259,6568
259,6287
259,20947
259,17333
259,20794
259,44632
259,44422
259,11688
259,22227
259,33462
260,37011
260,29930
260,20589
260,46823
260,42585
260,23634
260,24852
260,49683
260,41453
260,36023
260,9809
260,18583
260,44042
260,36956
260,21227
260,7542
261,25890
261,16185
261,46654
261,24009
261,28156
261,46906
261,18567
261,49533
261,19348
261,17638
262,23339
262,34969
262,24561
262,6677
263,34368
263,4180
263,42431
263,37449
264,39023
264,14897
264,31553
264,47865
265,13838
265,27845
265,13176
265,41658
265,18370
265,3896
265,10768
265,33731
265,12745
265,32689
265,21137
265,43352
265,26604
265,38772
265,20431
265,29898
265,17224
265,38656
265,18281
265,19678
265,21162
265,2141
265,1347
265,42701
265,18200
265,13776
265,27626
265,4920
265,9806
265,7021
265,46667
265,31717
265,32656
265,5373
265,21927
265,22935
266,41950
266,15923
266,24186
266,34126
266,14005
266,45854
266,39772
266,43183
266,34358
267,39877
267,30707
267,22825
267,35264
267,21137
267,42768
267,39180
267,8518
267,26369
268,44340
269,35715
270,22275
270,14999
270,21641
270,33189
270,30776
270,32109
271,21372
271,42117
271,5334
271,20112
272,35752
272,2119
272,24279
272,3308
272,47772
272,1583
272,37886
272,33109
272,812
272,31377
272,17615
272,33184
272,34931
272,10897
272,19003
272,41729
272,4920
272,1022
272,36086
272,21288
273,15131
273,16615
273,12305
273,17896
273,19674
273,45877
273,35298
273,5782
274,48094
274,24852
274,27156
274,28204
274,31506
274,17872
274,35535
274,5337
274,32760
274,13198
274,41238
274,34530
274,18963
275,24852
275,8277
275,4799
275,33731
275,27156
275,22853
275,37270
275,20995
275,22031
275,9755
275,47042
275,28986
275,17284
276,47672
276,37158
276,21938
276,14678
276,34243
276,24497
276,18242
276,28553
277,21903
277,6383
277,21616
277,41148
277,49610
277,49683
277,28581
277,15290
277,43768
278,15269
278,47626
278,42495
278,9387
278,41264
278,3880
279,22959
279,24852
279,43014
279,23630
279,27122
279,2002
279,19156
279,24489
279,17948
279,34684
279,436
279,21903
279,47626
279,17794
279,35887
280,29672
280,432
280,23102
280,44765
280,19057
280,30233
280,47766
280,22035
280,21137
280,17708
280,25936
280,36792
280,2732
280,21607
280,38293
280,8518
280,13176
280,31238
280,45002
280,17284
280,9521
280,6046
280,7358
280,13829
280,44359
280,31717
280,21387
280,17600
280,10126
281,43379
281,26209
281,24852
281,47766
281,15290
281,30391
281,26800
281,21903
281,20163
281,45066
282,2727
282,21338
282,23767
282,43892
283,21883
283,41273
283,41131
283,4187
284,7175
284,3142
284,35461
284,48720
284,43154
284,24964
284,14852
284,36322
284,45767
284,13176
285,31343
285,49247
285,49075
285,812
285,3599
285,16825
286,10102
286,5450
286,11182
286,24184
286,24852
286,41950
286,13966
286,22699
286,47144
286,23909
286,20166
286,43352
286,14161
286,49683
286,12032
286,32528
287,12206
287,29987
287,23909
287,21927
287,41220
287,28071
287,41290
288,24852
288,9387
288,47492
288,14870
288,31553
288,38281
288,17948
288,17794
288,49683
288,28985
288,10749
288,42585
288,34099
289,6111
289,1234
289,37646
289,42701
289,12341
289,2664
289,25821
289,39200
289,48775
289,27117
289,48946
289,920
289,18254
289,17025
289,34134
289,18079
289,10749
289,4001
289,9808
290,14722
290,46676
290,32331
290,43772
290,2172
290,8214
291,16150
291,19213
291,39732
291,24852
291,3090
291,7350
291,3957
291,27966
292,21137
292,28199
292,8174
292,13176
292,47209
292,24768
292,21872
292,6873
292,47734
292,17948
292,10305
292,36848
292,29388
292,48179
293,48109
293,16549
293,24499
293,23836
293,48857
293,42736
293,19660
293,44661
293,34605
293,16611
293,31662
293,2228
293,48179
293,258
293,16262
293,21108
293,36481
293,21092
294,19934
294,9779
294,47119
295,19437
295,9839
295,261
295,432
296,15261
296,8518
296,14578
296,6287
297,28079
297,40898
297,20255
297,17484
297,26317
297,30385
297,27845
297,27104
297,46979
297,4605
297,4853
297,47766
297,28993
297,45
297,28849
297,41658
298,49026
298,19794
298,15518
298,15984
298,24859
298,46822
299,43154
299,14161
299,26604
299,39275
299,16797
299,12341
299,10326
300,47766
300,21903
300,47780
300,31553
301,36406
301,25010
301,45603
301,2966
301,35942
301,24549
302,49235
302,28427
302,47144
302,20463
302,1940
302,1181
302,4377
302,6473
302,8953
302,30391
302,22034
302,4086
302,260
303,42224
303,6184
